Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,10.9997,15.9358,10.1763,1393.703,261.167,256.285,256.285,0.02824674,0.002610049,0.002561263,0.002561263,
2_1,10.9997,15.9358,10.1763,1383.94,261.167,256.285,256.285,0.0285059401304348,0.002610049,0.002561263,0.002561263,
2_2,10.9997,15.9358,10.1763,1379.058,261.167,256.285,256.285,0.0287691902608696,0.002610049,0.002561263,0.002561263,
2_3,10.9997,15.9358,10.1763,1374.176,261.167,256.285,256.285,0.0290445903913043,0.002610049,0.002561263,0.002561263,
2_4,10.9997,15.9358,10.1763,1369.295,261.167,256.285,256.285,0.0293361905652174,0.002610049,0.002561263,0.002561263,
2_5,10.9997,15.9358,10.1763,1364.413,261.167,256.285,256.285,0.0296399407391304,0.002610049,0.002561263,0.002561263,
2_6,10.9997,15.9358,10.1763,1359.532,261.167,256.285,256.285,0.0299396409130435,0.002610049,0.002561263,0.002561263,
2_7,10.9997,15.9358,10.1763,1344.887,261.167,256.285,256.285,0.0302474410869565,0.002610049,0.002561263,0.002561263,
2_8,10.9997,15.9359,10.1763,1335.123,261.167,256.285,256.285,0.0305754912608696,0.002610049,0.002561263,0.002561263,
2_9,10.9997,15.9359,10.1763,1325.36,261.167,256.285,256.285,0.0309318914782609,0.002610049,0.002561263,0.002561263,
2_10,10.9997,15.936,10.1763,1325.36,261.167,256.285,256.285,0.0313085416521739,0.002610049,0.002561263,0.002561263,
2_11,10.9997,15.936,10.1763,1320.479,261.167,256.285,256.285,0.031685191826087,0.002610049,0.002561263,0.002561263,
2_12,10.9997,15.9361,10.1763,1315.597,261.167,256.285,256.285,0.032065892,0.002610049,0.002561263,0.002561263,
2_13,10.9997,15.9361,10.1763,1310.715,266.048,256.285,256.285,0.0324506422173913,0.002658835,0.002561263,0.002561263,
2_14,10.9997,15.9362,10.1763,1315.597,261.167,256.285,256.285,0.0328556424347826,0.002610049,0.002561263,0.002561263,
2_15,10.9997,15.9362,10.1763,1320.479,261.167,256.285,256.285,0.0332808926521739,0.002610049,0.002561263,0.002561263,
2_16,10.9997,15.9363,10.1763,1325.36,261.167,256.285,256.285,0.0337101929130435,0.002610049,0.002561263,0.002561263,
2_17,10.9997,15.9363,10.1763,1325.36,261.167,256.285,256.285,0.0341435431304348,0.002610049,0.002561263,0.002561263,
