Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,11.0365,16.1545,10.1503,427.142,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_1,11.0365,16.1545,10.1503,432.024,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_2,11.0365,16.1545,10.1503,427.142,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_3,11.0365,16.1545,10.1503,427.142,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_4,11.0365,16.1545,10.1503,432.024,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_5,11.0365,16.1545,10.1503,427.142,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_6,11.0365,16.1545,10.1503,432.024,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_7,11.0365,16.1545,10.1503,432.024,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_8,11.0365,16.1545,10.1504,432.024,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_9,11.0365,16.1545,10.1505,432.024,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_10,11.0365,16.1545,10.1506,427.142,261.167,256.285,256.285,0.00412432904347826,0.002610049,0.002561263,0.002561263,
2_11,11.0365,16.1545,10.1507,427.142,261.167,256.285,256.285,0.00412230286956522,0.002610049,0.002561263,0.002561263,
2_12,11.0365,16.1545,10.1508,432.024,261.167,256.285,256.285,0.00412027669565217,0.002610049,0.002561263,0.002561263,
2_13,11.0365,16.1545,10.1509,432.024,261.167,256.285,256.285,0.00411825052173913,0.002610049,0.002561263,0.002561263,
2_14,11.0365,16.1545,10.151,432.024,261.167,256.285,256.285,0.00411622434782609,0.002610049,0.002561263,0.002561263,
2_15,11.0365,16.1545,10.1511,432.024,261.167,256.285,256.285,0.00411419817391304,0.002610049,0.002561263,0.002561263,
2_16,11.0365,16.1545,10.1512,432.024,261.167,256.285,256.285,0.00410811956521739,0.002610049,0.002561263,0.002561263,
2_17,11.0365,16.1545,10.1513,432.024,261.167,256.285,256.285,0.00410609339130435,0.002610049,0.002561263,0.002561263,
2_18,11.0365,16.1545,10.1514,432.024,261.167,256.285,256.285,0.004102041,0.002610049,0.002561263,0.002561263,
2_19,11.0365,16.1545,10.1515,432.024,261.167,256.285,256.285,0.00410001482608696,0.002610049,0.002561263,0.002561263,
2_20,11.0365,16.1545,10.1517,432.024,261.167,256.285,256.285,0.00409596243478261,0.002610049,0.002561263,0.002561263,
2_21,11.0365,16.1545,10.1518,432.024,256.285,256.285,256.285,0.00409191004347826,0.002561263,0.002561263,0.002561263,
2_22,11.0365,16.1545,10.1519,432.024,261.167,256.285,256.285,0.00408988382608696,0.002610049,0.002561263,0.002561263,
2_23,11.0365,16.1545,10.152,432.024,261.167,256.285,256.285,0.00408380526086957,0.002610049,0.002561263,0.002561263,
2_24,11.0365,16.1545,10.1521,432.024,261.167,256.285,256.285,0.00407975286956522,0.002610049,0.002561263,0.002561263,
2_25,11.0365,16.1545,10.1522,432.024,261.167,256.285,256.285,0.00407570047826087,0.002610049,0.002561263,0.002561263,
2_26,11.0365,16.1545,10.1523,432.024,261.167,256.285,256.285,0.00406497854347826,0.002610049,0.002561263,0.002561263,
2_27,11.0365,16.1545,10.1524,432.024,261.167,256.285,256.285,0.00406190677090301,0.002610049,0.002561263,0.002561263,
2_28,11.0365,16.1545,10.1525,432.024,261.167,256.285,256.285,0.00405898436645963,0.002610049,0.002561263,0.002561263,
2_29,11.0365,16.1545,10.1526,432.024,261.167,256.285,256.285,0.00405719456521739,0.002610049,0.002561263,0.002561263,
2_30,11.0365,16.1545,10.1527,436.905,261.167,256.285,256.285,0.00405448874456522,0.002610049,0.002561263,0.002561263,
2_31,11.0365,16.1545,10.1528,432.024,261.167,256.285,256.285,0.0040518628797954,0.002610049,0.002561263,0.002561263,
2_32,11.0365,16.1545,10.1529,432.024,261.167,256.285,256.285,0.00405031675362319,0.002610049,0.002561263,0.002561263,
2_33,11.0365,16.1545,10.153,432.024,261.167,256.285,256.285,0.0040488267368421,0.002610049,0.002561263,0.002561263,
2_34,11.0365,16.1545,10.1531,432.024,261.167,256.285,256.285,0.00404738439130435,0.002610049,0.002561263,0.002561263,
2_35,11.0365,16.1545,10.1532,432.024,261.167,256.285,256.285,0.00404699603416149,0.002610049,0.002561263,0.002561263,
2_36,11.0365,16.1545,10.1533,427.142,261.167,251.404,256.285,0.00404668903260869,0.002610049,0.002512477,0.002561263,
2_37,11.0365,16.1545,10.1534,432.024,261.167,256.285,256.285,0.00404733373913043,0.002610049,0.002561263,0.002561263,
2_38,11.0365,16.1545,10.1535,432.024,261.167,256.285,256.285,0.00404632065217391,0.002610049,0.002561263,0.002561263,
2_39,11.0365,16.1545,10.1536,432.024,261.167,256.285,256.285,0.00404733376086956,0.002610049,0.002561263,0.002561263,
2_40,11.0365,16.1545,10.1537,432.024,261.167,256.285,256.285,0.00404733376086957,0.002610049,0.002561263,0.002561263,
2_41,11.0365,16.1545,10.1539,432.024,261.167,256.285,256.285,0.00404834686956522,0.002610049,0.002561263,0.002561263,
2_42,11.0365,16.1545,10.154,432.024,261.167,256.285,256.285,0.00404834686956522,0.002610049,0.002561263,0.002561263,
2_43,11.0365,16.1545,10.1541,432.024,261.167,256.285,256.285,0.00405037306521739,0.002610049,0.002561263,0.002561263,
2_44,11.0365,16.1545,10.1542,432.024,261.167,256.285,256.285,0.0040523992826087,0.002610049,0.002561263,0.002561263,
2_45,11.0365,16.1545,10.1543,432.024,261.167,256.285,256.285,0.00405543858695652,0.002610049,0.002561263,0.002561263,
2_46,11.0365,16.1545,10.1544,432.024,261.167,256.285,256.285,0.00406050406521739,0.002610049,0.002561263,0.002561263,
