Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,10.9936,15.9729,10.1733,3541.616,261.167,256.285,256.285,0.0348941971304348,0.002610049,0.002561263,0.002561263,
2_1,10.9936,15.9729,10.1733,3546.498,261.167,256.285,256.285,0.0349367473478261,0.002610049,0.002561263,0.002561263,
2_2,10.9936,15.9729,10.1733,3551.38,261.167,256.285,256.285,0.0349833499130435,0.002610049,0.002561263,0.002561263,
2_3,10.9936,15.9729,10.1733,3561.143,261.167,256.285,256.285,0.0350299525217391,0.002610049,0.002561263,0.002561263,
2_4,10.9936,15.9729,10.1733,3570.906,261.167,256.285,256.285,0.0350806075217391,0.002610049,0.002561263,0.002561263,
2_5,10.9936,15.9729,10.1733,3575.788,261.167,256.285,256.285,0.0351332886956522,0.002610049,0.002561263,0.002561263,
2_6,10.9936,15.9729,10.1733,3575.788,261.167,256.285,256.285,0.0351900223043478,0.002610049,0.002561263,0.002561263,
2_7,10.9936,15.9729,10.1733,3580.669,261.167,256.285,256.285,0.0352487820869565,0.002610049,0.002561263,0.002561263,
2_8,10.9937,15.9729,10.1733,3580.669,261.167,256.285,256.285,0.0353095680869565,0.002610049,0.002561263,0.002561263,
2_9,10.9937,15.9729,10.1733,3580.669,261.167,256.285,256.285,0.0353744064782609,0.002610049,0.002561263,0.002561263,
2_10,10.9938,15.9729,10.1733,3580.669,261.167,256.285,256.285,0.0354412710869565,0.002610049,0.002561263,0.002561263,
2_11,10.9938,15.9729,10.1733,3580.669,261.167,256.285,256.285,0.0355081356956522,0.002610049,0.002561263,0.002561263,
2_12,10.9939,15.9729,10.1733,3585.551,261.167,256.285,256.285,0.0355770264782609,0.002610049,0.002561263,0.002561263,
2_13,10.9939,15.9729,10.1733,3585.551,261.167,256.285,256.285,0.0356479434782609,0.002610049,0.002561263,0.002561263,
2_14,10.994,15.9729,10.1733,3590.433,261.167,256.285,256.285,0.0357188604347826,0.002610049,0.002561263,0.002561263,
2_15,10.994,15.9729,10.1733,3595.314,261.167,256.285,256.285,0.0357897773913043,0.002610049,0.002561263,0.002561263,
2_16,10.9941,15.9729,10.1733,3600.196,261.167,256.285,256.285,0.0358627206086957,0.002610049,0.002561263,0.002561263,
2_17,10.9941,15.9729,10.1733,3600.196,261.167,256.285,256.285,0.0359356637826087,0.002610049,0.002561263,0.002561263,
2_18,10.9942,15.9729,10.1733,3605.077,261.167,256.285,256.285,0.0360086069565217,0.002610049,0.002561263,0.002561263,
2_19,10.9942,15.9729,10.1733,3605.077,266.048,256.285,256.285,0.0360815501304348,0.002658835,0.002561263,0.002561263,
2_20,10.9943,15.9729,10.1733,3605.077,261.167,256.285,256.285,0.0361544933478261,0.002610049,0.002561263,0.002561263,
2_21,10.9943,15.9729,10.1733,3595.314,266.048,256.285,256.285,0.0362294627391304,0.002658835,0.002561263,0.002561263,
2_22,10.9944,15.9729,10.1733,3600.196,261.167,256.285,256.285,0.0363064583478261,0.002610049,0.002561263,0.002561263,
2_23,10.9944,15.9729,10.1733,3595.314,261.167,256.285,256.285,0.0363834539565217,0.002610049,0.002561263,0.002561263,
2_24,10.9945,15.9729,10.1733,3600.196,261.167,256.285,256.285,0.0364624757391304,0.002610049,0.002561263,0.002561263,
2_25,10.9945,15.9729,10.1733,3600.196,261.167,256.285,256.285,0.0365394713478261,0.002610049,0.002561263,0.002561263,
2_26,10.9946,15.9729,10.1733,3605.077,261.167,256.285,256.285,0.0366184931304348,0.002610049,0.002561263,0.002561263,
2_27,10.9947,15.9729,10.1733,3609.959,261.167,256.285,256.285,0.0366995411304348,0.002610049,0.002561263,0.002561263,
2_28,10.9947,15.9729,10.1733,3614.841,256.285,256.285,256.285,0.0367785629130435,0.002561263,0.002561263,0.002561263,
2_29,10.9948,15.9729,10.1733,3619.722,261.167,256.285,256.285,0.0368575846956522,0.002610049,0.002561263,0.002561263,
2_30,10.9948,15.9729,10.1733,3614.841,261.167,256.285,256.285,0.0369386326956522,0.002610049,0.002561263,0.002561263,
2_31,10.9949,15.9729,10.1733,3614.841,261.167,256.285,256.285,0.0370217068695652,0.002610049,0.002561263,0.002561263,
2_32,10.9949,15.9729,10.1733,3614.841,261.167,256.285,256.285,0.0371047810434783,0.002610049,0.002561263,0.002561263,
2_33,10.995,15.9729,10.1733,3614.841,261.167,256.285,256.285,0.0371898813913043,0.002610049,0.002561263,0.002561263,
2_34,10.995,15.9729,10.1733,3614.841,261.167,256.285,256.285,0.0372749817826087,0.002610049,0.002561263,0.002561263,
2_35,10.9951,15.9729,10.1733,3614.841,261.167,256.285,256.285,0.037360082173913,0.002610049,0.002561263,0.002561263,
2_36,10.9951,15.9729,10.1733,3614.841,261.167,256.285,256.285,0.0374451825652174,0.002610049,0.002561263,0.002561263,
2_37,10.9952,15.9729,10.1733,3619.722,261.167,256.285,256.285,0.037532309173913,0.002610049,0.002561263,0.002561263,
2_38,10.9952,15.9729,10.1733,3624.604,256.285,256.285,256.285,0.0376194357826087,0.002561263,0.002561263,0.002561263,
2_39,10.9953,15.9729,10.1733,3624.604,261.167,256.285,256.285,0.0377045361304348,0.002610049,0.002561263,0.002561263,
2_40,10.9953,15.9729,10.1733,3629.486,261.167,256.285,256.285,0.0377916627391304,0.002610049,0.002561263,0.002561263,
2_41,10.9954,15.9729,10.1733,3629.486,261.167,256.285,256.285,0.0378808155217391,0.002610049,0.002561263,0.002561263,
2_42,10.9954,15.9729,10.1733,3629.486,261.167,256.285,256.285,0.0379679420869565,0.002610049,0.002561263,0.002561263,
2_43,10.9955,15.9729,10.1733,3629.486,261.167,256.285,256.285,0.0380570948695652,0.002610049,0.002561263,0.002561263,
2_44,10.9955,15.9729,10.1733,3629.486,261.167,256.285,256.285,0.0381462476521739,0.002610049,0.002561263,0.002561263,
2_45,10.9956,15.9729,10.1733,3629.486,261.167,251.404,256.285,0.0382354004347826,0.002610049,0.002512477,0.002561263,
2_46,10.9956,15.9729,10.1733,3639.249,261.167,256.285,256.285,0.0383265793913044,0.002610049,0.002561263,0.002561263,
2_47,10.9957,15.9729,10.1733,3644.13,261.167,251.404,256.285,0.0384567627826087,0.002610049,0.002512477,0.002561263,
2_48,10.9958,15.9729,10.1733,3649.012,261.167,256.285,256.285,0.0385311476772575,0.002610049,0.002561263,0.002561263,
