Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,10.9897,15.9462,10.1763,1969.734,261.167,256.285,256.285,0.0787603917391305,0.002610049,0.002561263,0.002561263,
2_1,10.9897,15.9462,10.1763,1974.616,261.167,256.285,256.285,0.0791653919565218,0.002610049,0.002561263,0.002561263,
2_2,10.9897,15.9462,10.1763,1979.498,261.167,256.285,256.285,0.0796108922173913,0.002610049,0.002561263,0.002561263,
2_3,10.9897,15.9462,10.1763,1989.261,261.167,256.285,256.285,0.0801049924782609,0.002610049,0.002561263,0.002561263,
2_4,10.9897,15.9462,10.1763,1994.142,261.167,256.285,256.285,0.0806476927826087,0.002610049,0.002561263,0.002561263,
2_5,10.9897,15.9462,10.1763,1999.024,261.167,256.285,256.285,0.0812470930869565,0.002610049,0.002561263,0.002561263,
2_6,10.9897,15.9462,10.1763,1994.142,261.167,256.285,256.285,0.0818788934347826,0.002610049,0.002561263,0.002561263,
2_7,10.9897,15.9462,10.1763,1984.379,261.167,256.285,256.285,0.0825349937826087,0.002610049,0.002561263,0.002561263,
2_8,10.9898,15.9462,10.1763,1964.853,261.167,256.285,256.285,0.083223494173913,0.002610049,0.002561263,0.002561263,
2_9,10.9898,15.9462,10.1763,1940.445,261.167,256.285,256.285,0.0839281945217391,0.002610049,0.002561263,0.002561263,
2_10,10.9899,15.9462,10.1763,1930.681,261.167,256.285,256.285,0.0846733949130435,0.002610049,0.002561263,0.002561263,
2_11,10.9899,15.9462,10.1763,1930.681,261.167,256.285,256.285,0.0854428953043478,0.002610049,0.002561263,0.002561263,
2_12,10.99,15.9462,10.1763,1945.326,261.167,256.285,256.285,0.0862366957391304,0.002610049,0.002561263,0.002561263,
2_13,10.99,15.9462,10.1763,1955.089,261.167,256.285,256.285,0.087046696173913,0.002610049,0.002561263,0.002561263,
2_14,10.9901,15.9462,10.1763,1964.853,261.167,256.285,256.285,0.0878728966086956,0.002610049,0.002561263,0.002561263,
2_15,10.9901,15.9462,10.1763,1974.616,261.167,256.285,256.285,0.0887233970869565,0.002610049,0.002561263,0.002561263,
2_16,10.9902,15.9462,10.1763,1994.142,261.167,256.285,256.285,0.0895657975217391,0.002610049,0.002561263,0.002561263,
2_17,10.9902,15.9462,10.1763,1999.024,261.167,256.285,256.285,0.0903919979565218,0.002610049,0.002561263,0.002561263,
2_18,10.9903,15.9462,10.1763,1989.261,256.285,256.285,256.285,0.0912181983913043,0.002561263,0.002561263,0.002561263,
2_19,10.9903,15.9462,10.1763,1974.616,261.167,256.285,256.285,0.0920443988260869,0.002610049,0.002561263,0.002561263,
2_20,10.9904,15.9462,10.1763,1959.971,261.167,256.285,256.285,0.0928948992608696,0.002610049,0.002561263,0.002561263,
2_21,10.9904,15.9462,10.1763,1955.089,261.167,256.285,256.285,0.0937372997391304,0.002610049,0.002561263,0.002561263,
2_22,10.9905,15.9462,10.1763,1950.208,261.167,256.285,256.285,0.094571600173913,0.002610049,0.002561263,0.002561263,
2_23,10.9905,15.9462,10.1763,1950.208,261.167,256.285,256.285,0.0954059006086956,0.002610049,0.002561263,0.002561263,
2_24,10.9906,15.9462,10.1763,1955.089,261.167,256.285,256.285,0.0962321010434783,0.002610049,0.002561263,0.002561263,
2_25,10.9906,15.9462,10.1763,1964.853,261.167,256.285,256.285,0.0970583014782609,0.002610049,0.002561263,0.002561263,
2_26,10.9907,15.9462,10.1763,1979.498,261.167,256.285,256.285,0.0978521019130435,0.002610049,0.002561263,0.002561263,
2_27,10.9908,15.9462,10.1763,1999.024,261.167,256.285,256.285,0.0986216023043478,0.002610049,0.002561263,0.002561263,
2_28,10.9908,15.9462,10.1763,2003.906,261.167,251.404,256.285,0.0993587026956522,0.002610049,0.002512477,0.002561263,
2_29,10.9909,15.9462,10.1763,1999.024,261.167,256.285,256.285,0.100103903086957,0.002610049,0.002561263,0.002561263,
2_30,10.9909,15.9462,10.1763,1989.261,261.167,256.285,256.285,0.100865303478261,0.002610049,0.002561263,0.002561263,
2_31,10.991,15.9462,10.1763,1979.498,261.167,256.285,256.285,0.101618603869565,0.002610049,0.002561263,0.002561263,
2_32,10.991,15.9462,10.1763,1979.498,256.285,256.285,256.285,0.10235570426087,0.002561263,0.002561263,0.002561263,
2_33,10.9911,15.9462,10.1763,1979.498,261.167,251.404,256.285,0.103092804652174,0.002610049,0.002512477,0.002561263,
2_34,10.9911,15.9462,10.1763,1984.379,261.167,256.285,256.285,0.103813705043478,0.002610049,0.002561263,0.002561263,
2_35,10.9912,15.9462,10.1763,1994.142,261.167,256.285,256.285,0.104518405434783,0.002610049,0.002561263,0.002561263,
2_36,10.9912,15.9462,10.1763,2013.669,261.167,256.285,256.285,0.105215005826087,0.002610049,0.002561263,0.002561263,
2_37,10.9913,15.9462,10.1763,2033.195,261.167,256.285,256.285,0.105887306217391,0.002610049,0.002561263,0.002561263,
2_38,10.9913,15.9462,10.1763,2052.722,261.167,256.285,256.285,0.106551506565217,0.002610049,0.002561263,0.002561263,
2_39,10.9914,15.9462,10.1763,2052.722,261.167,256.285,256.285,0.107231906913043,0.002610049,0.002561263,0.002561263,
2_40,10.9914,15.9462,10.1763,2052.722,261.167,256.285,256.285,0.107936607304348,0.002610049,0.002561263,0.002561263,
2_41,10.9915,15.9462,10.1763,2047.84,261.167,256.285,256.285,0.107731407181159,0.002610049,0.002561263,0.002561263,
2_42,10.9915,15.9462,10.1763,2042.959,261.167,256.285,256.285,0.108361234449833,0.002610049,0.002561263,0.002561263,
2_43,10.9916,15.9462,10.1763,2042.959,261.167,256.285,256.285,0.10897861501087,0.002610049,0.002561263,0.002561263,
2_44,10.9916,15.9462,10.1763,2042.959,261.167,256.285,256.285,0.109586848168116,0.002610049,0.002561263,0.002561263,
2_45,10.9917,15.9462,10.1763,2057.603,261.167,256.285,256.285,0.110195242858696,0.002610049,0.002561263,0.002561263,
2_46,10.9917,15.9462,10.1763,2086.893,261.167,256.285,256.285,0.110783282341432,0.002610049,0.002561263,0.002561263,
2_47,10.9918,15.9462,10.1763,2111.301,261.167,256.285,256.285,0.111346484123188,0.002610049,0.002561263,0.002561263,
2_48,10.9919,15.9462,10.1763,2140.591,261.167,256.285,256.285,0.11187235676659,0.002610049,0.002561263,0.002561263,
2_49,10.9919,15.9462,10.1763,2164.999,261.167,256.285,256.285,0.11237156216087,0.002610049,0.002561263,0.002561263,
2_50,10.992,15.9462,10.1763,2189.407,256.285,256.285,251.404,0.112862759936853,0.002561263,0.002561263,0.002512477,
2_51,10.992,15.9462,10.1763,2208.934,261.167,256.285,256.285,0.113355142019763,0.002610049,0.002561263,0.002561263,
2_52,10.9921,15.9462,10.1763,2218.697,261.167,256.285,256.285,0.113841510456522,0.002610049,0.002561263,0.002561263,
2_53,10.9921,15.9462,10.1763,2233.342,261.167,256.285,256.285,0.114566460847826,0.002610049,0.002561263,0.002561263,
2_54,10.9922,15.9462,10.1763,2247.987,261.167,256.285,256.285,0.115259011195652,0.002610049,0.002561263,0.002561263,
2_55,10.9922,15.9462,10.1763,2277.276,261.167,256.285,256.285,0.115923211543478,0.002610049,0.002561263,0.002561263,
2_56,10.9923,15.9462,10.1763,2306.566,261.167,256.285,256.285,0.116559061869565,0.002610049,0.002561263,0.002561263,
2_57,10.9923,15.9462,10.1763,2345.619,261.167,256.285,256.285,0.117166562195652,0.002610049,0.002561263,0.002561263,
2_58,10.9924,15.9462,10.1763,2374.909,261.167,251.404,256.285,0.1177295125,0.002610049,0.002512477,0.002561263,
2_59,10.9924,15.9462,10.1763,2409.08,261.167,256.285,256.285,0.118243862782609,0.002610049,0.002561263,0.002561263,
2_60,10.9925,15.9462,10.1763,2448.133,256.285,256.285,256.285,0.118750113043478,0.002561263,0.002561263,0.002561263,
2_61,10.9925,15.9462,10.1763,2477.423,261.167,256.285,256.285,0.119264463304348,0.002610049,0.002561263,0.002561263,
2_62,10.9926,15.9462,10.1763,2501.831,261.167,256.285,256.285,0.119799063586957,0.002610049,0.002561263,0.002561263,
2_63,10.9926,15.9462,10.1763,2516.476,261.167,256.285,256.285,0.120313413869565,0.002610049,0.002561263,0.002561263,
2_64,10.9927,15.9462,10.1763,2526.239,261.167,256.285,256.285,0.120787264108696,0.002610049,0.002561263,0.002561263,
2_65,10.9927,15.9462,10.1763,2531.121,261.167,256.285,256.285,0.121236814347826,0.002610049,0.002561263,0.002561263,
2_66,10.9928,15.9462,10.1763,2540.884,261.167,256.285,256.285,0.121649914565217,0.002610049,0.002561263,0.002561263,
2_67,10.9928,15.9462,10.1763,2555.529,261.167,256.285,256.285,0.122022514782609,0.002610049,0.002561263,0.002561263,
2_68,10.9929,15.9462,10.1763,2565.292,261.167,256.285,256.285,0.122338414956522,0.002610049,0.002561263,0.002561263,
2_69,10.993,15.9462,10.1763,2584.819,261.167,256.285,256.285,0.122621915108696,0.002610049,0.002561263,0.002561263,
2_70,10.993,15.9462,10.1763,2609.227,256.285,256.285,256.285,0.12289731526087,0.002561263,0.002561263,0.002561263,
2_71,10.9931,15.9462,10.1763,2638.516,261.167,256.285,256.285,0.123184865391304,0.002610049,0.002561263,0.002561263,
2_72,10.9931,15.9462,10.1763,2677.569,261.167,256.285,256.285,0.123488615565217,0.002610049,0.002561263,0.002561263,
2_73,10.9932,15.9462,10.1763,2697.096,261.167,256.285,256.285,0.123796415717391,0.002610049,0.002561263,0.002561263,
2_74,10.9932,15.9462,10.1763,2711.741,261.167,256.285,256.285,0.124075865869565,0.002610049,0.002561263,0.002561263,
2_75,10.9933,15.9462,10.1763,2721.504,261.167,256.285,256.285,0.124314816,0.002610049,0.002561263,0.002561263,
2_76,10.9933,15.9462,10.1763,2731.267,261.167,256.285,256.285,0.124517316108696,0.002610049,0.002561263,0.002561263,
2_77,10.9934,15.9462,10.1763,2745.912,261.167,256.285,256.285,0.124687416217391,0.002610049,0.002561263,0.002561263,
2_78,10.9934,15.9462,10.1763,2755.675,261.167,256.285,256.285,0.124845366304348,0.002610049,0.002561263,0.002561263,
2_79,10.9935,15.9462,10.1763,2770.32,261.167,256.285,256.285,0.124987116369565,0.002610049,0.002561263,0.002561263,
