Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,11.006,16.0453,10.1603,685.868,261.167,256.285,256.285,0.00716362882608696,0.002610049,0.002561263,0.002561263,
2_1,11.006,16.0453,10.1603,685.868,261.167,256.285,256.285,0.00718389082608696,0.002610049,0.002561263,0.002561263,
2_2,11.006,16.0453,10.1603,690.749,261.167,256.285,256.285,0.00720415282608696,0.002610049,0.002561263,0.002561263,
2_3,11.006,16.0453,10.1603,690.749,261.167,256.285,256.285,0.00722441482608696,0.002610049,0.002561263,0.002561263,
2_4,11.006,16.0453,10.1603,685.868,261.167,256.285,256.285,0.00724467682608696,0.002610049,0.002561263,0.002561263,
2_5,11.006,16.0453,10.1603,690.749,261.167,256.285,256.285,0.00726291260869565,0.002610049,0.002561263,0.002561263,
2_6,11.006,16.0453,10.1603,690.749,261.167,256.285,256.285,0.00727912217391304,0.002610049,0.002561263,0.002561263,
2_7,11.006,16.0453,10.1603,685.868,261.167,256.285,256.285,0.00729735795652174,0.002610049,0.002561263,0.002561263,
2_8,11.006,16.0453,10.1604,690.749,261.167,256.285,256.285,0.00731559378260869,0.002610049,0.002561263,0.002561263,
2_9,11.006,16.0453,10.1604,690.749,261.167,256.285,256.285,0.00733382960869565,0.002610049,0.002561263,0.002561263,
2_10,11.006,16.0453,10.1605,690.749,261.167,256.285,256.285,0.00735206543478261,0.002610049,0.002561263,0.002561263,
2_11,11.006,16.0453,10.1605,690.749,261.167,256.285,256.285,0.00737030121739131,0.002610049,0.002561263,0.002561263,
2_12,11.006,16.0453,10.1606,690.749,261.167,256.285,256.285,0.00738651082608696,0.002610049,0.002561263,0.002561263,
2_13,11.006,16.0453,10.1606,690.749,261.167,256.285,256.285,0.00740272043478261,0.002610049,0.002561263,0.002561263,
2_14,11.006,16.0453,10.1607,690.749,261.167,256.285,256.285,0.00742095626086957,0.002610049,0.002561263,0.002561263,
2_15,11.006,16.0453,10.1607,695.631,256.285,256.285,256.285,0.00743716586956522,0.002561263,0.002561263,0.002561263,
2_16,11.006,16.0453,10.1608,690.749,261.167,256.285,256.285,0.00745540165217391,0.002610049,0.002561263,0.002561263,
2_17,11.006,16.0453,10.1608,690.749,261.167,256.285,256.285,0.00747161121739131,0.002610049,0.002561263,0.002561263,
2_18,11.006,16.0453,10.1609,690.749,261.167,251.404,256.285,0.007489847,0.002610049,0.002512477,0.002561263,
2_19,11.006,16.0453,10.1609,695.631,261.167,256.285,256.285,0.007510109,0.002610049,0.002561263,0.002561263,
2_20,11.006,16.0453,10.161,695.631,261.167,256.285,256.285,0.007530371,0.002610049,0.002561263,0.002561263,
2_21,11.006,16.0453,10.161,695.631,261.167,256.285,256.285,0.007550633,0.002610049,0.002561263,0.002561263,
2_22,11.006,16.0453,10.1611,700.513,261.167,256.285,256.285,0.007570895,0.002610049,0.002561263,0.002561263,
2_23,11.006,16.0453,10.1611,705.394,261.167,256.285,256.285,0.007591157,0.002610049,0.002561263,0.002561263,
2_24,11.006,16.0453,10.1612,710.276,261.167,261.167,256.285,0.00761344517391304,0.002610049,0.002610049,0.002561263,
2_25,11.006,16.0453,10.1612,710.276,261.167,256.285,256.285,0.00763573334782609,0.002610049,0.002561263,0.002561263,
2_26,11.006,16.0453,10.1613,710.276,261.167,256.285,256.285,0.00765802156521739,0.002610049,0.002561263,0.002561263,
2_27,11.006,16.0453,10.1614,715.158,261.167,256.285,256.285,0.00768233595652174,0.002610049,0.002561263,0.002561263,
2_28,11.006,16.0453,10.1614,720.039,261.167,256.285,256.285,0.00770665034782609,0.002610049,0.002561263,0.002561263,
2_29,11.006,16.0453,10.1615,720.039,261.167,256.285,256.285,0.00773299095652174,0.002610049,0.002561263,0.002561263,
2_30,11.006,16.0453,10.1615,720.039,261.167,256.285,256.285,0.00775933156521739,0.002610049,0.002561263,0.002561263,
2_31,11.006,16.0453,10.1616,724.921,261.167,256.285,256.285,0.00778364595652174,0.002610049,0.002561263,0.002561263,
2_32,11.006,16.0453,10.1616,724.921,261.167,256.285,256.285,0.00780998652173913,0.002610049,0.002561263,0.002561263,
2_33,11.006,16.0453,10.1617,729.802,261.167,256.285,256.285,0.00783835330434783,0.002610049,0.002561263,0.002561263,
2_34,11.006,16.0453,10.1617,729.802,261.167,256.285,256.285,0.00786672008695652,0.002610049,0.002561263,0.002561263,
2_35,11.006,16.0453,10.1618,734.684,261.167,256.285,256.285,0.00789508686956522,0.002610049,0.002561263,0.002561263,
2_36,11.006,16.0453,10.1618,739.566,261.167,256.285,256.285,0.00792547986956522,0.002610049,0.002561263,0.002561263,
