Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,11.022,16.1213,10.1667,485.721,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_1,11.022,16.1213,10.1667,485.721,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_2,11.022,16.1213,10.1667,485.721,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_3,11.022,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_4,11.022,16.1213,10.1667,485.721,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_5,11.022,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_6,11.022,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_7,11.022,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_8,11.0221,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_9,11.0221,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_10,11.0222,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_11,11.0222,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_12,11.0223,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_13,11.0223,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_14,11.0224,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_15,11.0224,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_16,11.0225,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_17,11.0225,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_18,11.0226,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_19,11.0226,16.1213,10.1667,480.84,256.285,256.285,256.285,0.004590355,0.002561263,0.002561263,0.002561263,
2_20,11.0227,16.1213,10.1667,480.84,261.167,256.285,256.285,0.004590355,0.002610049,0.002561263,0.002561263,
2_21,11.0227,16.1213,10.1667,480.84,261.167,256.285,256.285,0.004590355,0.002610049,0.002561263,0.002561263,
2_22,11.0228,16.1213,10.1667,480.84,261.167,256.285,256.285,0.004590355,0.002610049,0.002561263,0.002561263,
2_23,11.0228,16.1213,10.1667,480.84,261.167,256.285,256.285,0.004590355,0.002610049,0.002561263,0.002561263,
2_24,11.0229,16.1213,10.1667,480.84,261.167,256.285,256.285,0.004590355,0.002610049,0.002561263,0.002561263,
2_25,11.0229,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
2_26,11.023,16.1213,10.1667,480.84,261.167,256.285,256.285,0.00458832882608696,0.002610049,0.002561263,0.002561263,
