Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,11.0337,16.1345,10.1617,485.721,261.167,256.285,256.285,0.00463087934782609,0.002610049,0.002561263,0.002561263,
2_1,11.0337,16.1345,10.1617,485.721,261.167,256.285,256.285,0.00463087934782609,0.002610049,0.002561263,0.002561263,
2_2,11.0337,16.1345,10.1617,485.721,261.167,256.285,256.285,0.00463087934782609,0.002610049,0.002561263,0.002561263,
2_3,11.0337,16.1345,10.1617,485.721,261.167,256.285,256.285,0.00463087934782609,0.002610049,0.002561263,0.002561263,
2_4,11.0337,16.1345,10.1617,485.721,261.167,256.285,256.285,0.00462885313043478,0.002610049,0.002561263,0.002561263,
2_5,11.0337,16.1345,10.1617,485.721,261.167,256.285,256.285,0.00462885313043478,0.002610049,0.002561263,0.002561263,
2_6,11.0337,16.1345,10.1617,485.721,261.167,256.285,256.285,0.00462885313043478,0.002610049,0.002561263,0.002561263,
2_7,11.0337,16.1345,10.1617,485.721,261.167,256.285,256.285,0.00462885313043478,0.002610049,0.002561263,0.002561263,
2_8,11.0337,16.1346,10.1617,485.721,261.167,256.285,256.285,0.00462682691304348,0.002610049,0.002561263,0.002561263,
2_9,11.0337,16.1346,10.1617,485.721,261.167,256.285,256.285,0.00462682691304348,0.002610049,0.002561263,0.002561263,
2_10,11.0337,16.1347,10.1617,485.721,266.048,256.285,256.285,0.00462480069565217,0.002658835,0.002561263,0.002561263,
2_11,11.0337,16.1347,10.1617,485.721,261.167,256.285,256.285,0.00462682691304348,0.002610049,0.002561263,0.002561263,
2_12,11.0337,16.1348,10.1617,485.721,261.167,256.285,256.285,0.00462682691304348,0.002610049,0.002561263,0.002561263,
2_13,11.0337,16.1348,10.1617,485.721,261.167,256.285,256.285,0.00462682691304348,0.002610049,0.002561263,0.002561263,
2_14,11.0337,16.1349,10.1617,485.721,261.167,256.285,256.285,0.00462682691304348,0.002610049,0.002561263,0.002561263,
2_15,11.0337,16.1349,10.1617,485.721,261.167,256.285,256.285,0.00462682691304348,0.002610049,0.002561263,0.002561263,
2_16,11.0337,16.135,10.1617,480.84,266.048,256.285,256.285,0.00462480069565217,0.002658835,0.002561263,0.002561263,
2_17,11.0337,16.135,10.1617,485.721,261.167,256.285,256.285,0.00463476284782609,0.002610049,0.002561263,0.002561263,
2_18,11.0337,16.1351,10.1617,485.721,261.167,256.285,256.285,0.00463524339297659,0.002610049,0.002561263,0.002561263,
2_19,11.0337,16.1351,10.1617,485.721,261.167,256.285,256.285,0.00463587241925466,0.002610049,0.002561263,0.002561263,
2_20,11.0337,16.1352,10.1617,485.721,261.167,256.285,256.285,0.00463655265652174,0.002610049,0.002561263,0.002561263,
2_21,11.0337,16.1352,10.1617,485.721,261.167,256.285,256.285,0.00463771770652174,0.002610049,0.002561263,0.002561263,
2_22,11.0337,16.1353,10.1617,485.721,261.167,256.285,256.285,0.00463874569181586,0.002610049,0.002561263,0.002561263,
2_23,11.0337,16.1353,10.1617,485.721,261.167,256.285,256.285,0.00463836495652174,0.002610049,0.002561263,0.002561263,
2_24,11.0337,16.1354,10.1617,480.84,261.167,256.285,256.285,0.00463925066704805,0.002610049,0.002561263,0.002561263,
2_25,11.0337,16.1354,10.1617,480.84,261.167,256.285,256.285,0.00463989584347826,0.002610049,0.002561263,0.002561263,
2_26,11.0337,16.1355,10.1617,485.721,261.167,256.285,256.285,0.00463956297204969,0.002610049,0.002561263,0.002561263,
2_27,11.0337,16.1356,10.1617,485.721,261.167,256.285,256.285,0.00464027347035573,0.002610049,0.002561263,0.002561263,
2_28,11.0337,16.1356,10.1617,485.721,261.167,256.285,256.285,0.00463898406521739,0.002610049,0.002561263,0.002561263,
2_29,11.0337,16.1357,10.1617,485.721,261.167,256.285,256.285,0.00463999715217391,0.002610049,0.002561263,0.002561263,
2_30,11.0337,16.1357,10.1617,485.721,261.167,256.285,256.285,0.00464101023913043,0.002610049,0.002561263,0.002561263,
2_31,11.0337,16.1358,10.1617,485.721,261.167,256.285,256.285,0.00464303643478261,0.002610049,0.002561263,0.002561263,
2_32,11.0337,16.1358,10.1617,480.84,261.167,256.285,256.285,0.00464404952173913,0.002610049,0.002561263,0.002561263,
2_33,11.0337,16.1359,10.1617,485.721,261.167,256.285,256.285,0.0046460757173913,0.002610049,0.002561263,0.002561263,
2_34,11.0337,16.1359,10.1617,485.721,261.167,256.285,256.285,0.0046460757173913,0.002610049,0.002561263,0.002561263,
2_35,11.0337,16.136,10.1617,485.721,261.167,256.285,256.285,0.00464708880434783,0.002610049,0.002561263,0.002561263,
2_36,11.0337,16.136,10.1617,480.84,266.048,256.285,256.285,0.00464810189130435,0.002658835,0.002561263,0.002561263,
2_37,11.0337,16.1361,10.1617,485.721,261.167,256.285,256.285,0.00464911497826087,0.002610049,0.002561263,0.002561263,
2_38,11.0337,16.1361,10.1617,480.84,261.167,256.285,256.285,0.00464911497826087,0.002610049,0.002561263,0.002561263,
2_39,11.0337,16.1362,10.1617,485.721,261.167,256.285,256.285,0.00465012808695652,0.002610049,0.002561263,0.002561263,
2_40,11.0337,16.1362,10.1617,485.721,261.167,256.285,256.285,0.00465114117391304,0.002610049,0.002561263,0.002561263,
2_41,11.0337,16.1363,10.1617,485.721,261.167,256.285,256.285,0.00465215428260869,0.002610049,0.002561263,0.002561263,
2_42,11.0337,16.1363,10.1617,485.721,261.167,256.285,256.285,0.00465316736956522,0.002610049,0.002561263,0.002561263,
2_43,11.0337,16.1364,10.1617,485.721,261.167,256.285,256.285,0.00465519354347826,0.002610049,0.002561263,0.002561263,
2_44,11.0337,16.1364,10.1617,480.84,261.167,256.285,256.285,0.00465519354347826,0.002610049,0.002561263,0.002561263,
2_45,11.0337,16.1365,10.1617,485.721,261.167,256.285,256.285,0.00465519354347826,0.002610049,0.002561263,0.002561263,
2_46,11.0337,16.1365,10.1617,480.84,261.167,256.285,256.285,0.00465620663043478,0.002610049,0.002561263,0.002561263,
2_47,11.0337,16.1366,10.1617,485.721,261.167,256.285,256.285,0.00465620663043478,0.002610049,0.002561263,0.002561263,
2_48,11.0337,16.1367,10.1617,485.721,261.167,256.285,256.285,0.00465620663043478,0.002610049,0.002561263,0.002561263,
