Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,11.0109,16.0383,10.1653,876.251,261.167,256.285,256.285,0.008325921,0.002610049,0.002561263,0.002561263,
2_1,11.0109,16.0383,10.1653,881.133,261.167,256.285,256.285,0.00832322295,0.002610049,0.002561263,0.002561263,
2_2,11.0109,16.0383,10.1653,881.133,261.167,256.285,256.285,0.00832078185714286,0.002610049,0.002561263,0.002561263,
2_3,11.0109,16.0383,10.1653,881.133,261.167,256.285,256.285,0.00831856268181818,0.002610049,0.002561263,0.002561263,
2_4,11.0109,16.0383,10.1653,881.133,266.048,256.285,256.285,0.00831653647826087,0.002658835,0.002561263,0.002561263,
2_5,11.0109,16.0383,10.1653,881.133,261.167,256.285,256.285,0.00830843165217391,0.002610049,0.002561263,0.002561263,
2_6,11.0109,16.0383,10.1653,886.014,256.285,256.285,256.285,0.00830032682608696,0.002561263,0.002561263,0.002561263,
2_7,11.0109,16.0383,10.1653,886.014,261.167,256.285,256.285,0.00836372992572464,0.002610049,0.002561263,0.002561263,
2_8,11.0109,16.0384,10.1653,886.014,261.167,256.285,256.285,0.00836072307357859,0.002610049,0.002561263,0.002561263,
2_9,11.0109,16.0384,10.1653,886.014,261.167,256.285,256.285,0.00835959305124223,0.002610049,0.002561263,0.002561263,
2_10,11.0109,16.0385,10.1653,886.014,261.167,256.285,256.285,0.00835733044927536,0.002610049,0.002561263,0.002561263,
2_11,11.0109,16.0385,10.1653,886.014,266.048,256.285,256.285,0.00835497075951087,0.002658835,0.002561263,0.002561263,
2_12,11.0109,16.0386,10.1653,886.014,261.167,256.285,256.285,0.0083539017915601,0.002610049,0.002561263,0.002561263,
2_13,11.0109,16.0386,10.1653,886.014,261.167,256.285,256.285,0.00835261389734299,0.002610049,0.002561263,0.002561263,
2_14,11.0109,16.0387,10.1653,886.014,261.167,251.404,256.285,0.00835215473112128,0.002610049,0.002512477,0.002561263,
2_15,11.0109,16.0387,10.1653,886.014,261.167,256.285,256.285,0.00835037378478261,0.002610049,0.002561263,0.002561263,
2_16,11.0109,16.0388,10.1653,890.896,261.167,256.285,256.285,0.00834967907453416,0.002610049,0.002561263,0.002561263,
2_17,11.0109,16.0388,10.1653,890.896,261.167,256.285,256.285,0.00834886333992095,0.002610049,0.002561263,0.002561263,
