Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,11.0331,16.1013,10.1668,573.591,261.167,256.285,256.285,0.00547175256521739,0.002610049,0.002561263,0.002561263,
2_1,11.0331,16.1013,10.1668,573.591,261.167,256.285,256.285,0.00546972634782609,0.002610049,0.002561263,0.002561263,
2_2,11.0331,16.1013,10.1668,573.591,261.167,256.285,256.285,0.00546972634782609,0.002610049,0.002561263,0.002561263,
2_3,11.0331,16.1013,10.1668,573.591,261.167,256.285,256.285,0.00546972634782609,0.002610049,0.002561263,0.002561263,
2_4,11.0331,16.1013,10.1668,573.591,261.167,256.285,256.285,0.00546770013043478,0.002610049,0.002561263,0.002561263,
2_5,11.0331,16.1013,10.1668,573.591,261.167,256.285,256.285,0.00546770013043478,0.002610049,0.002561263,0.002561263,
2_6,11.0331,16.1013,10.1668,573.591,261.167,256.285,256.285,0.00546770013043478,0.002610049,0.002561263,0.002561263,
2_7,11.0331,16.1013,10.1668,573.591,261.167,256.285,256.285,0.00546770013043478,0.002610049,0.002561263,0.002561263,
2_8,11.0331,16.1014,10.1668,573.591,261.167,256.285,256.285,0.00546770013043478,0.002610049,0.002561263,0.002561263,
2_9,11.0331,16.1014,10.1668,573.591,261.167,256.285,256.285,0.00546567391304348,0.002610049,0.002561263,0.002561263,
2_10,11.0331,16.1015,10.1668,573.591,261.167,256.285,256.285,0.00546364769565217,0.002610049,0.002561263,0.002561263,
2_11,11.0331,16.1015,10.1668,573.591,261.167,256.285,256.285,0.00546567391304348,0.002610049,0.002561263,0.002561263,
2_12,11.0331,16.1016,10.1668,568.709,261.167,256.285,256.285,0.00546567391304348,0.002610049,0.002561263,0.002561263,
2_13,11.0331,16.1016,10.1668,573.591,261.167,256.285,256.285,0.00546364769565217,0.002610049,0.002561263,0.002561263,
2_14,11.0331,16.1017,10.1668,573.591,261.167,256.285,256.285,0.00546364769565217,0.002610049,0.002561263,0.002561263,
2_15,11.0331,16.1017,10.1668,568.709,261.167,256.285,256.285,0.00546364769565217,0.002610049,0.002561263,0.002561263,
2_16,11.0331,16.1018,10.1668,573.591,261.167,256.285,256.285,0.00545123711413043,0.002610049,0.002561263,0.002561263,
2_17,11.0331,16.1018,10.1668,573.591,261.167,256.285,256.285,0.00545258143143813,0.002610049,0.002561263,0.002561263,
2_18,11.0331,16.1019,10.1668,573.591,261.167,256.285,256.285,0.00545206931055901,0.002610049,0.002561263,0.002561263,
2_19,11.0331,16.1019,10.1668,573.591,261.167,256.285,256.285,0.0054531789057971,0.002610049,0.002561263,0.002561263,
2_20,11.0331,16.102,10.1668,573.591,261.167,256.285,256.285,0.00545414980163043,0.002610049,0.002561263,0.002561263,
2_21,11.0331,16.102,10.1668,573.591,261.167,256.285,256.285,0.0054539933657289,0.002610049,0.002561263,0.002561263,
2_22,11.0331,16.1021,10.1668,573.591,261.167,256.285,256.285,0.00545346032487923,0.002610049,0.002561263,0.002561263,
2_23,11.0331,16.1021,10.1668,573.591,261.167,256.285,256.285,0.00545197028489702,0.002610049,0.002561263,0.002561263,
2_24,11.0331,16.1022,10.1668,573.591,261.167,256.285,256.285,0.00545255415543478,0.002610049,0.002561263,0.002561263,
2_25,11.0331,16.1022,10.1668,573.591,261.167,256.285,256.285,0.00545216579710145,0.002610049,0.002561263,0.002561263,
