Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,11.0008,15.9729,10.1633,515.011,261.167,256.285,256.285,0.00585470386956522,0.002610049,0.002561263,0.002561263,
2_1,11.0008,15.9729,10.1633,510.129,261.167,256.285,256.285,0.00592967326086957,0.002610049,0.002561263,0.002561263,
2_2,11.0008,15.9729,10.1633,510.129,261.167,256.285,256.285,0.00600261643478261,0.002610049,0.002561263,0.002561263,
2_3,11.0008,15.9729,10.1633,510.129,261.167,251.404,256.285,0.00607353343478261,0.002610049,0.002512477,0.002561263,
2_4,11.0008,15.9729,10.1633,510.129,266.048,256.285,256.285,0.00614647660869565,0.002658835,0.002561263,0.002561263,
2_5,11.0008,15.9729,10.1633,515.011,261.167,256.285,256.285,0.00621739356521739,0.002610049,0.002561263,0.002561263,
2_6,11.0008,15.9729,10.1633,510.129,261.167,256.285,256.285,0.00629033673913043,0.002610049,0.002561263,0.002561263,
2_7,11.0008,15.9729,10.1633,510.129,261.167,256.285,256.285,0.00635922752173913,0.002610049,0.002561263,0.002561263,
2_8,11.0008,15.9729,10.1634,510.129,261.167,256.285,256.285,0.00642811830434783,0.002610049,0.002561263,0.002561263,
2_9,11.0008,15.9729,10.1634,505.248,261.167,256.285,256.285,0.00649498291304348,0.002610049,0.002561263,0.002561263,
2_10,11.0008,15.9729,10.1635,505.248,261.167,256.285,256.285,0.00656184747826087,0.002610049,0.002561263,0.002561263,
2_11,11.0008,15.9729,10.1635,505.248,266.048,256.285,256.285,0.00662668586956522,0.002658835,0.002561263,0.002561263,
2_12,11.0008,15.9729,10.1636,505.248,261.167,256.285,256.285,0.00668747186956522,0.002610049,0.002561263,0.002561263,
2_13,11.0008,15.9729,10.1636,505.248,261.167,256.285,256.285,0.00674825786956522,0.002610049,0.002561263,0.002561263,
2_14,11.0008,15.9729,10.1637,505.248,261.167,256.285,256.285,0.00680701765217391,0.002610049,0.002561263,0.002561263,
2_15,11.0008,15.9729,10.1637,505.248,261.167,256.285,256.285,0.00686375126086957,0.002610049,0.002561263,0.002561263,
2_16,11.0008,15.9729,10.1638,505.248,261.167,256.285,256.285,0.00691845865217391,0.002610049,0.002561263,0.002561263,
2_17,11.0008,15.9729,10.1638,505.248,261.167,256.285,256.285,0.00697113982608696,0.002610049,0.002561263,0.002561263,
2_18,11.0008,15.9729,10.1639,510.129,261.167,256.285,256.285,0.00702179482608696,0.002610049,0.002561263,0.002561263,
2_19,11.0008,15.9729,10.1639,515.011,261.167,256.285,256.285,0.00707447604347826,0.002610049,0.002561263,0.002561263,
2_20,11.0008,15.9729,10.164,515.011,261.167,256.285,256.285,0.00712310482608696,0.002610049,0.002561263,0.002561263,
2_21,11.0008,15.9729,10.164,519.893,261.167,256.285,256.285,0.00717173360869565,0.002610049,0.002561263,0.002561263,
2_22,11.0008,15.9729,10.1641,519.893,261.167,256.285,256.285,0.00722036239130435,0.002610049,0.002561263,0.002561263,
2_23,11.0008,15.9729,10.1641,529.656,261.167,256.285,256.285,0.007266965,0.002610049,0.002561263,0.002561263,
2_24,11.0008,15.9729,10.1642,529.656,261.167,256.285,256.285,0.00731356760869565,0.002610049,0.002561263,0.002561263,
2_25,11.0008,15.9729,10.1642,534.538,261.167,256.285,256.285,0.00736219639130435,0.002610049,0.002561263,0.002561263,
2_26,11.0008,15.9729,10.1643,544.301,261.167,256.285,256.285,0.00741082517391304,0.002610049,0.002561263,0.002561263,
2_27,11.0008,15.9729,10.1644,549.182,261.167,256.285,256.285,0.00745742773913044,0.002610049,0.002561263,0.002561263,
2_28,11.0008,15.9729,10.1644,558.946,261.167,261.167,256.285,0.00750605656521739,0.002610049,0.002610049,0.002561263,
2_29,11.0008,15.9729,10.1645,558.946,261.167,256.285,256.285,0.00755468534782609,0.002610049,0.002561263,0.002561263,
2_30,11.0008,15.9729,10.1645,568.709,261.167,256.285,256.285,0.00760736652173913,0.002610049,0.002561263,0.002561263,
2_31,11.0008,15.9729,10.1646,578.472,261.167,256.285,256.285,0.00765802152173913,0.002610049,0.002561263,0.002561263,
2_32,11.0008,15.9729,10.1646,588.235,256.285,256.285,256.285,0.00771070269565217,0.002561263,0.002561263,0.002561263,
2_33,11.0008,15.9729,10.1647,593.117,266.048,256.285,256.285,0.00776541008695652,0.002658835,0.002561263,0.002561263,
2_34,11.0008,15.9729,10.1647,602.88,261.167,256.285,256.285,0.00782011747826087,0.002610049,0.002561263,0.002561263,
2_35,11.0008,15.9729,10.1648,612.643,266.048,256.285,256.285,0.00802788736413044,0.002658835,0.002561263,0.002561263,
2_36,11.0008,15.9729,10.1648,622.407,261.167,256.285,256.285,0.00807635381605351,0.002610049,0.002561263,0.002561263,
2_37,11.0008,15.9729,10.1649,627.288,261.167,256.285,256.285,0.00812694200776398,0.002610049,0.002561263,0.002561263,
2_38,11.0008,15.9729,10.1649,637.052,261.167,256.285,256.285,0.00817834959275362,0.002610049,0.002561263,0.002561263,
2_39,11.0008,15.9729,10.165,646.815,261.167,256.285,256.285,0.00823244913858696,0.002610049,0.002561263,0.002561263,
2_40,11.0008,15.9729,10.165,656.578,261.167,256.285,256.285,0.00828912313938619,0.002610049,0.002561263,0.002561263,
2_41,11.0008,15.9729,10.1651,666.341,261.167,256.285,256.285,0.00834828021859903,0.002610049,0.002561263,0.002561263,
2_42,11.0008,15.9729,10.1651,671.223,261.167,256.285,256.285,0.00840782204118993,0.002610049,0.002561263,0.002561263,
2_43,11.0008,15.9729,10.1652,680.986,261.167,256.285,256.285,0.0084707302,0.002610049,0.002561263,0.002561263,
2_44,11.0008,15.9729,10.1652,685.868,261.167,256.285,256.285,0.00853705446273292,0.002610049,0.002561263,0.002561263,
2_45,11.0008,15.9729,10.1653,690.749,261.167,256.285,256.285,0.00860453305039526,0.002610049,0.002561263,0.002561263,
2_46,11.0008,15.9729,10.1653,700.513,261.167,256.285,256.285,0.00867517373913044,0.002610049,0.002561263,0.002561263,
2_47,11.0008,15.9729,10.1654,710.276,261.167,256.285,256.285,0.00876533960869565,0.002610049,0.002561263,0.002561263,
2_48,11.0008,15.9729,10.1655,710.276,261.167,256.285,256.285,0.008860571,0.002610049,0.002561263,0.002561263,
2_49,11.0008,15.9729,10.1655,715.158,261.167,256.285,256.285,0.0089598547826087,0.002610049,0.002561263,0.002561263,
2_50,11.0008,15.9729,10.1656,724.921,261.167,256.285,256.285,0.00906420408695652,0.002610049,0.002561263,0.002561263,
2_51,11.0008,15.9729,10.1656,729.802,261.167,256.285,256.285,0.00917260576086957,0.002610049,0.002561263,0.002561263,
2_52,11.0008,15.9729,10.1657,734.684,261.167,256.285,256.285,0.00928404673913043,0.002610049,0.002561263,0.002561263,
2_53,11.0008,15.9729,10.1657,734.684,261.167,256.285,256.285,0.00939954015217391,0.002610049,0.002561263,0.002561263,
2_54,11.0008,15.9729,10.1658,744.447,256.285,256.285,256.285,0.00951807284782609,0.002561263,0.002561263,0.002561263,
2_55,11.0008,15.9729,10.1658,749.329,261.167,256.285,256.285,0.00964268410869565,0.002610049,0.002561263,0.002561263,
2_56,11.0008,15.9729,10.1659,754.211,261.167,256.285,256.285,0.00977033469565217,0.002610049,0.002561263,0.002561263,
2_57,11.0008,15.9729,10.1659,759.092,256.285,256.285,256.285,0.00990305078260869,0.002561263,0.002561263,0.002561263,
2_58,11.0008,15.9729,10.166,759.092,261.167,256.285,256.285,0.0100388061521739,0.002610049,0.002561263,0.002561263,
2_59,11.0008,15.9729,10.166,768.855,261.167,256.285,256.285,0.0101786139130435,0.002610049,0.002561263,0.002561263,
2_60,11.0008,15.9729,10.1661,768.855,261.167,251.404,256.285,0.0103224740869565,0.002610049,0.002512477,0.002561263,
