Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,10.9898,15.9462,10.1766,2399.317,261.167,256.285,256.285,0.0945488423478261,0.002610049,0.002561263,0.002561263,
2_1,10.9898,15.9462,10.1766,2409.08,261.167,256.285,256.285,0.0950989917826087,0.002610049,0.002561263,0.002561263,
2_2,10.9898,15.9462,10.1766,2418.843,261.167,256.285,256.285,0.0957219550869565,0.002610049,0.002561263,0.002561263,
2_3,10.9898,15.9462,10.1766,2423.725,261.167,256.285,256.285,0.0964096418695652,0.002610049,0.002561263,0.002561263,
2_4,10.9898,15.9462,10.1766,2413.962,261.167,256.285,256.285,0.0971377808260869,0.002610049,0.002561263,0.002561263,
2_5,10.9898,15.9462,10.1766,2404.199,261.167,256.285,256.285,0.0978982815217391,0.002610049,0.002561263,0.002561263,
2_6,10.9898,15.9462,10.1766,2379.79,261.167,256.285,256.285,0.0986911439565217,0.002610049,0.002561263,0.002561263,
2_7,10.9898,15.9462,10.1766,2365.146,266.048,256.285,256.285,0.0995163680869565,0.002658835,0.002561263,0.002561263,
2_8,10.9899,15.9462,10.1766,2350.501,261.167,256.285,256.285,0.100390134826087,0.002610049,0.002561263,0.002561263,
2_9,10.9899,15.9462,10.1766,2345.619,261.167,256.285,256.285,0.10129626326087,0.002610049,0.002561263,0.002561263,
2_10,10.99,15.9462,10.1766,2350.501,261.167,256.285,256.285,0.102218572565217,0.002610049,0.002561263,0.002561263,
2_11,10.99,15.9462,10.1766,2360.264,261.167,256.285,256.285,0.103181334043478,0.002610049,0.002561263,0.002561263,
2_12,10.9901,15.9462,10.1766,2374.909,261.167,261.167,256.285,0.104184547695652,0.002610049,0.002610049,0.002561263,
2_13,10.9901,15.9462,10.1766,2389.554,261.167,256.285,256.285,0.105236303956522,0.002610049,0.002561263,0.002561263,
2_14,10.9902,15.9462,10.1766,2394.435,261.167,256.285,256.285,0.106320421956522,0.002610049,0.002561263,0.002561263,
2_15,10.9902,15.9462,10.1766,2399.317,261.167,256.285,256.285,0.107412630391304,0.002610049,0.002561263,0.002561263,
2_16,10.9903,15.9462,10.1766,2409.08,261.167,256.285,256.285,0.108512929217391,0.002610049,0.002561263,0.002561263,
2_17,10.9903,15.9462,10.1766,2413.962,266.048,256.285,256.285,0.109621318521739,0.002658835,0.002561263,0.002561263,
2_18,10.9904,15.9462,10.1766,2413.962,261.167,256.285,256.285,0.110713526956522,0.002610049,0.002561263,0.002561263,
2_19,10.9904,15.9462,10.1766,2409.08,261.167,256.285,256.285,0.111797644956522,0.002610049,0.002561263,0.002561263,
2_20,10.9905,15.9462,10.1766,2399.317,266.048,256.285,256.285,0.112865582086957,0.002658835,0.002561263,0.002561263,
2_21,10.9905,15.9462,10.1766,2394.435,261.167,256.285,256.285,0.113917338304348,0.002610049,0.002561263,0.002561263,
2_22,10.9906,15.9462,10.1766,2384.672,261.167,256.285,256.285,0.114993365826087,0.002610049,0.002561263,0.002561263,
2_23,10.9906,15.9462,10.1766,2379.79,261.167,256.285,256.285,0.116093664695652,0.002610049,0.002561263,0.002561263,
2_24,10.9907,15.9462,10.1766,2379.79,261.167,256.285,256.285,0.117218234869565,0.002610049,0.002561263,0.002561263,
2_25,10.9907,15.9462,10.1766,2384.672,261.167,256.285,256.285,0.118334714565217,0.002610049,0.002561263,0.002561263,
2_26,10.9908,15.9462,10.1766,2394.435,261.167,261.167,256.285,0.119443103826087,0.002610049,0.002610049,0.002561263,
2_27,10.9909,15.9462,10.1766,2389.554,261.167,256.285,256.285,0.120551493130435,0.002610049,0.002561263,0.002561263,
2_28,10.9909,15.9462,10.1766,2379.79,266.048,256.285,256.285,0.121659882391304,0.002658835,0.002561263,0.002561263,
2_29,10.991,15.9462,10.1766,2374.909,261.167,256.285,256.285,0.122752090782609,0.002610049,0.002561263,0.002561263,
2_30,10.991,15.9462,10.1766,2360.264,261.167,256.285,256.285,0.123811937478261,0.002610049,0.002561263,0.002561263,
2_31,10.9911,15.9462,10.1766,2350.501,261.167,256.285,256.285,0.124823241565217,0.002610049,0.002561263,0.002561263,
2_32,10.9911,15.9462,10.1766,2340.738,261.167,256.285,256.285,0.125818364826087,0.002610049,0.002561263,0.002561263,
2_33,10.9912,15.9462,10.1766,2335.856,261.167,256.285,256.285,0.126829668913043,0.002610049,0.002561263,0.002561263,
2_34,10.9912,15.9462,10.1766,2345.619,261.167,251.404,256.285,0.127840973,0.002610049,0.002512477,0.002561263,
2_35,10.9913,15.9462,10.1766,2360.264,261.167,256.285,256.285,0.128844186652174,0.002610049,0.002561263,0.002561263,
2_36,10.9913,15.9462,10.1766,2379.79,261.167,256.285,256.285,0.129831219478261,0.002610049,0.002561263,0.002561263,
2_37,10.9914,15.9462,10.1766,2399.317,261.167,256.285,256.285,0.13081825226087,0.002610049,0.002561263,0.002561263,
2_38,10.9914,15.9462,10.1766,2418.843,261.167,256.285,256.285,0.131797194608696,0.002610049,0.002561263,0.002561263,
2_39,10.9915,15.9462,10.1766,2428.607,261.167,256.285,256.285,0.132759956130435,0.002610049,0.002561263,0.002561263,
2_40,10.9915,15.9462,10.1766,2438.37,261.167,256.285,256.285,0.133714627173913,0.002610049,0.002561263,0.002561263,
2_41,10.9916,15.9462,10.1766,2438.37,261.167,256.285,256.285,0.134669298217391,0.002610049,0.002561263,0.002561263,
2_42,10.9916,15.9462,10.1766,2443.252,261.167,256.285,256.285,0.134238145561594,0.002610049,0.002561263,0.002561263,
2_43,10.9917,15.9462,10.1766,2457.896,261.167,256.285,256.285,0.135028388924749,0.002610049,0.002561263,0.002561263,
2_44,10.9917,15.9462,10.1766,2472.541,261.167,251.404,256.285,0.135818717524845,0.002610049,0.002512477,0.002561263,
2_45,10.9918,15.9462,10.1766,2506.713,261.167,256.285,256.285,0.136607226528986,0.002610049,0.002561263,0.002561263,
2_46,10.9918,15.9462,10.1766,2540.884,261.167,256.285,256.285,0.137402094688859,0.002610049,0.002561263,0.002561263,
2_47,10.9919,15.9462,10.1766,2570.174,261.167,256.285,256.285,0.138182925558824,0.002610049,0.002561263,0.002561263,
