Id,LNX,LNY,LNZ,Ch0,Ch1,Ch2,Ch3,Ch0_mA,Ch1_mA,Ch2_mA,Ch3_mA,
2_0,11.0147,16.0527,10.1641,793.263,261.167,256.285,256.285,0.00737840591304348,0.002610049,0.002561263,0.002561263,
2_1,11.0147,16.0527,10.1641,793.263,261.167,256.285,256.285,0.00737232734782609,0.002610049,0.002561263,0.002561263,
2_2,11.0147,16.0527,10.1641,798.145,261.167,256.285,256.285,0.0073662487826087,0.002610049,0.002561263,0.002561263,
2_3,11.0147,16.0527,10.1641,793.263,261.167,256.285,256.285,0.00736219639130435,0.002610049,0.002561263,0.002561263,
2_4,11.0147,16.0527,10.1641,798.145,261.167,256.285,256.285,0.00735611782608696,0.002610049,0.002561263,0.002561263,
2_5,11.0147,16.0527,10.1641,798.145,261.167,256.285,256.285,0.00735206543478261,0.002610049,0.002561263,0.002561263,
2_6,11.0147,16.0527,10.1641,798.145,261.167,256.285,256.285,0.00734801304347826,0.002610049,0.002561263,0.002561263,
2_7,11.0147,16.0527,10.1641,798.145,261.167,256.285,256.285,0.00734193447826088,0.002610049,0.002561263,0.002561263,
2_8,11.0147,16.0528,10.1641,798.145,261.167,256.285,256.285,0.00733788208695653,0.002610049,0.002561263,0.002561263,
2_9,11.0147,16.0528,10.1641,798.145,261.167,256.285,256.285,0.00733382969565218,0.002610049,0.002561263,0.002561263,
2_10,11.0147,16.0529,10.1641,798.145,261.167,256.285,256.285,0.00732977730434783,0.002610049,0.002561263,0.002561263,
2_11,11.0147,16.0529,10.1641,803.027,261.167,256.285,256.285,0.00732572491304348,0.002610049,0.002561263,0.002561263,
2_12,11.0147,16.053,10.1641,798.145,261.167,256.285,256.285,0.00732167252173913,0.002610049,0.002561263,0.002561263,
2_13,11.0147,16.053,10.1641,803.027,261.167,256.285,256.285,0.00731559391304348,0.002610049,0.002561263,0.002561263,
2_14,11.0147,16.0531,10.1641,798.145,266.048,256.285,256.285,0.00730951530434783,0.002658835,0.002561263,0.002561263,
2_15,11.0147,16.0531,10.1641,803.027,261.167,256.285,256.285,0.00730546291304348,0.002610049,0.002561263,0.002561263,
2_16,11.0147,16.0532,10.1641,803.027,256.285,256.285,256.285,0.00730343673913044,0.002561263,0.002561263,0.002561263,
2_17,11.0147,16.0532,10.1641,803.027,261.167,256.285,256.285,0.00729938434782609,0.002610049,0.002561263,0.002561263,
2_18,11.0147,16.0533,10.1641,803.027,261.167,256.285,256.285,0.00729533195652174,0.002610049,0.002561263,0.002561263,
2_19,11.0147,16.0533,10.1641,803.027,261.167,256.285,256.285,0.0072933057826087,0.002610049,0.002561263,0.002561263,
2_20,11.0147,16.0534,10.1641,803.027,261.167,256.285,256.285,0.00728925339130435,0.002610049,0.002561263,0.002561263,
2_21,11.0147,16.0534,10.1641,803.027,266.048,256.285,256.285,0.007285201,0.002658835,0.002561263,0.002561263,
