[2025-11-25 2:55:22:57] P9078_AxisSetParameter[0-0] PN: 1202, PV: 1, rc: 0
[2025-11-25 2:55:22:58] P9078_AxisSetParameter[0-0] PN: 1205, PV: 0, rc: 0
[2025-11-25 2:55:22:59] P9078_AxisSetParameter[0-0] PN: 1200, PV: 0, rc: 0
[2025-11-25 2:55:22:59] P9078_TrajCombineAxes[0] 0x0, rc: 0
[2025-11-25 2:55:22:69] P9078_AxisSetParameter[1-0] PN: 1202, PV: 1, rc: 0
[2025-11-25 2:55:22:70] P9078_AxisSetParameter[1-0] PN: 1205, PV: 0, rc: 0
[2025-11-25 2:55:22:71] P9078_AxisSetParameter[1-0] PN: 1200, PV: 0, rc: 0
[2025-11-25 2:55:22:71] P9078_TrajCombineAxes[1] 0x0, rc: 0
[2025-11-25 2:55:22:85] P9078_AxisSetParameter[0-0] PN: 1204, PV: 1, rc: 0
[2025-11-25 2:55:22:86] P9078_AxisSetRealParameter[0-0] PN: 1206, PV: 1000.000000, rc: 0
[2025-11-25 2:55:22:89] P9078_AxisSetRealParameter[0-0] PN: 1002, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:90] P9078_AxisSetRealParameter[0-0] PN: 1003, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:91] P9078_AxisSetBacklash[0-0], backlash: 0.000000, rc: 0
[2025-11-25 2:55:22:92] P9078_AxisSetMaxVelocity[0-0], vel: 50.000000, rc: 0
[2025-11-25 2:55:22:93] P9078_AxisSetMaxAcceleration[0-0], acc: 120.000000, rc: 0
[2025-11-25 2:55:22:94] P9078_AxisSetParameter[0-0] PN: 1001, PV: 500000, rc: 0
[2025-11-25 2:55:22:95] P9078_AxisSetMinPositionLimit[0-0], limit: -8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:96] P9078_AxisSetMaxPositionLimit[0-0], limit: 8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:116] P9078_AxisSetParameter[0-1] PN: 1204, PV: 1, rc: 0
[2025-11-25 2:55:22:117] P9078_AxisSetRealParameter[0-1] PN: 1206, PV: 1000.000000, rc: 0
[2025-11-25 2:55:22:118] P9078_AxisSetRealParameter[0-1] PN: 1002, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:119] P9078_AxisSetRealParameter[0-1] PN: 1003, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:120] P9078_AxisSetBacklash[0-1], backlash: 0.000000, rc: 0
[2025-11-25 2:55:22:122] P9078_AxisSetMaxVelocity[0-1], vel: 50.000000, rc: 0
[2025-11-25 2:55:22:123] P9078_AxisSetMaxAcceleration[0-1], acc: 120.000000, rc: 0
[2025-11-25 2:55:22:124] P9078_AxisSetParameter[0-1] PN: 1001, PV: 500000, rc: 0
[2025-11-25 2:55:22:125] P9078_AxisSetMinPositionLimit[0-1], limit: -8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:126] P9078_AxisSetMaxPositionLimit[0-1], limit: 8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:148] P9078_AxisSetParameter[0-2] PN: 1204, PV: 1, rc: 0
[2025-11-25 2:55:22:149] P9078_AxisSetRealParameter[0-2] PN: 1206, PV: 2000.000000, rc: 0
[2025-11-25 2:55:22:150] P9078_AxisSetRealParameter[0-2] PN: 1002, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:151] P9078_AxisSetRealParameter[0-2] PN: 1003, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:152] P9078_AxisSetBacklash[0-2], backlash: 0.000000, rc: 0
[2025-11-25 2:55:22:153] P9078_AxisSetMaxVelocity[0-2], vel: 10.000000, rc: 0
[2025-11-25 2:55:22:154] P9078_AxisSetMaxAcceleration[0-2], acc: 100.000000, rc: 0
[2025-11-25 2:55:22:155] P9078_AxisSetParameter[0-2] PN: 1001, PV: 500000, rc: 0
[2025-11-25 2:55:22:156] P9078_AxisSetMinPositionLimit[0-2], limit: -8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:157] P9078_AxisSetMaxPositionLimit[0-2], limit: 8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:181] P9078_AxisSetParameter[0-3] PN: 1204, PV: 1, rc: 0
[2025-11-25 2:55:22:182] P9078_AxisSetRealParameter[0-3] PN: 1206, PV: 1000.000000, rc: 0
[2025-11-25 2:55:22:183] P9078_AxisSetRealParameter[0-3] PN: 1002, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:184] P9078_AxisSetRealParameter[0-3] PN: 1003, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:185] P9078_AxisSetBacklash[0-3], backlash: 0.000000, rc: 0
[2025-11-25 2:55:22:186] P9078_AxisSetMaxVelocity[0-3], vel: 50.000000, rc: 0
[2025-11-25 2:55:22:187] P9078_AxisSetMaxAcceleration[0-3], acc: 120.000000, rc: 0
[2025-11-25 2:55:22:188] P9078_AxisSetParameter[0-3] PN: 1001, PV: 500000, rc: 0
[2025-11-25 2:55:22:189] P9078_AxisSetMinPositionLimit[0-3], limit: -8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:190] P9078_AxisSetMaxPositionLimit[0-3], limit: 8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:212] P9078_AxisSetParameter[0-4] PN: 1204, PV: 1, rc: 0
[2025-11-25 2:55:22:213] P9078_AxisSetRealParameter[0-4] PN: 1206, PV: 1000.000000, rc: 0
[2025-11-25 2:55:22:214] P9078_AxisSetRealParameter[0-4] PN: 1002, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:215] P9078_AxisSetRealParameter[0-4] PN: 1003, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:216] P9078_AxisSetBacklash[0-4], backlash: 0.000000, rc: 0
[2025-11-25 2:55:22:217] P9078_AxisSetMaxVelocity[0-4], vel: 50.000000, rc: 0
[2025-11-25 2:55:22:218] P9078_AxisSetMaxAcceleration[0-4], acc: 100.000000, rc: 0
[2025-11-25 2:55:22:220] P9078_AxisSetParameter[0-4] PN: 1001, PV: 500000, rc: 0
[2025-11-25 2:55:22:221] P9078_AxisSetMinPositionLimit[0-4], limit: -8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:222] P9078_AxisSetMaxPositionLimit[0-4], limit: 8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:244] P9078_AxisSetParameter[0-5] PN: 1204, PV: 1, rc: 0
[2025-11-25 2:55:22:245] P9078_AxisSetRealParameter[0-5] PN: 1206, PV: 2000.000000, rc: 0
[2025-11-25 2:55:22:246] P9078_AxisSetRealParameter[0-5] PN: 1002, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:247] P9078_AxisSetRealParameter[0-5] PN: 1003, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:248] P9078_AxisSetBacklash[0-5], backlash: 0.000000, rc: 0
[2025-11-25 2:55:22:249] P9078_AxisSetMaxVelocity[0-5], vel: 10.000000, rc: 0
[2025-11-25 2:55:22:250] P9078_AxisSetMaxAcceleration[0-5], acc: 100.000000, rc: 0
[2025-11-25 2:55:22:251] P9078_AxisSetParameter[0-5] PN: 1001, PV: 500000, rc: 0
[2025-11-25 2:55:22:252] P9078_AxisSetMinPositionLimit[0-5], limit: -8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:253] P9078_AxisSetMaxPositionLimit[0-5], limit: 8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:276] P9078_AxisSetParameter[1-0] PN: 1204, PV: 1, rc: 0
[2025-11-25 2:55:22:277] P9078_AxisSetRealParameter[1-0] PN: 1206, PV: 500.000000, rc: 0
[2025-11-25 2:55:22:278] P9078_AxisSetRealParameter[1-0] PN: 1002, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:279] P9078_AxisSetRealParameter[1-0] PN: 1003, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:280] P9078_AxisSetBacklash[1-0], backlash: 0.000000, rc: 0
[2025-11-25 2:55:22:281] P9078_AxisSetMaxVelocity[1-0], vel: 20.000000, rc: 0
[2025-11-25 2:55:22:282] P9078_AxisSetMaxAcceleration[1-0], acc: 100.000000, rc: 0
[2025-11-25 2:55:22:283] P9078_AxisSetParameter[1-0] PN: 1001, PV: 500000, rc: 0
[2025-11-25 2:55:22:284] P9078_AxisSetMinPositionLimit[1-0], limit: -8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:285] P9078_AxisSetMaxPositionLimit[1-0], limit: 8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:308] P9078_AxisSetParameter[1-1] PN: 1204, PV: 1, rc: 0
[2025-11-25 2:55:22:309] P9078_AxisSetRealParameter[1-1] PN: 1206, PV: 500.000000, rc: 0
[2025-11-25 2:55:22:310] P9078_AxisSetRealParameter[1-1] PN: 1002, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:311] P9078_AxisSetRealParameter[1-1] PN: 1003, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:312] P9078_AxisSetBacklash[1-1], backlash: 0.000000, rc: 0
[2025-11-25 2:55:22:314] P9078_AxisSetMaxVelocity[1-1], vel: 20.000000, rc: 0
[2025-11-25 2:55:22:315] P9078_AxisSetMaxAcceleration[1-1], acc: 100.000000, rc: 0
[2025-11-25 2:55:22:316] P9078_AxisSetParameter[1-1] PN: 1001, PV: 500000, rc: 0
[2025-11-25 2:55:22:317] P9078_AxisSetMinPositionLimit[1-1], limit: -8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:318] P9078_AxisSetMaxPositionLimit[1-1], limit: 8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:340] P9078_AxisSetParameter[1-2] PN: 1204, PV: 1, rc: 0
[2025-11-25 2:55:22:341] P9078_AxisSetRealParameter[1-2] PN: 1206, PV: 200.000000, rc: 0
[2025-11-25 2:55:22:342] P9078_AxisSetRealParameter[1-2] PN: 1002, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:343] P9078_AxisSetRealParameter[1-2] PN: 1003, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:344] P9078_AxisSetBacklash[1-2], backlash: 0.000000, rc: 0
[2025-11-25 2:55:22:345] P9078_AxisSetMaxVelocity[1-2], vel: 50.000000, rc: 0
[2025-11-25 2:55:22:346] P9078_AxisSetMaxAcceleration[1-2], acc: 200.000000, rc: 0
[2025-11-25 2:55:22:347] P9078_AxisSetParameter[1-2] PN: 1001, PV: 500000, rc: 0
[2025-11-25 2:55:22:348] P9078_AxisSetMinPositionLimit[1-2], limit: -8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:349] P9078_AxisSetMaxPositionLimit[1-2], limit: 8000000000000000.000000, rc: 0
[2025-11-25 2:55:22:373] P9078_AxisSetParameter[1-3] PN: 1204, PV: 1, rc: 0
[2025-11-25 2:55:22:374] P9078_AxisSetRealParameter[1-3] PN: 1206, PV: 10000.000000, rc: 0
[2025-11-25 2:55:22:375] P9078_AxisSetRealParameter[1-3] PN: 1002, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:376] P9078_AxisSetRealParameter[1-3] PN: 1003, PV: 0.000000, rc: 0
[2025-11-25 2:55:22:377] P9078_AxisSetBacklash[1-3], backlash: 0.000000, rc: 0
[2025-11-25 2:55:22:378] P9078_AxisSetMaxVelocity[1-3], vel: 50.000000, rc: 0
[2025-11-25 2:55:22:379] P9078_AxisSetMaxAcceleration[1-3], acc: 80.000000, rc: 0
